Symbol,Tipo,Fecha,Precio_Entrada,Stop_Loss_Inicial,Precio_Salida,Resultado,PnL_Absoluto,Retorno_Pct,Comision_Total,Descripcion,Fecha de operacion,Precio,Stop_loss,Nuevo_SL
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2003-12-29 00:00:00,0.18,0.14,N/A
NVDA,ACT_SL,2004-01-05 00:00:00,N/A,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15
NVDA,ACT_SL,2004-03-29 00:00:00,N/A,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16
NVDA,VENTA EMA Lenta Descendente (Filtro),2004-05-17 00:00:00,0.18,N/A,0.16,Cerrada,-1108.88,-11.11,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2004-05-31 00:00:00,0.17,0.13,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2004-06-14 00:00:00,0.17,N/A,0.15,Cerrada,-1039.48,-11.76,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2004-08-16 00:00:00,0.09,0.07,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2004-08-23 00:00:00,0.09,N/A,0.1,Cerrada,862.79,11.11,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2004-11-29 00:00:00,0.16,0.12,N/A
NVDA,ACT_SL,2004-12-06 00:00:00,N/A,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14
NVDA,ACT_SL,2005-01-31 00:00:00,N/A,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15
NVDA,ACT_SL,2005-02-14 00:00:00,N/A,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16
NVDA,ACT_SL,2005-02-28 00:00:00,N/A,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17
NVDA,VENTA StopLoss,2005-04-11 00:00:00,0.16,0.17,0.16,Cerrada,0.0,0.0,0,N/A,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2005-04-25 00:00:00,0.17,0.13,N/A
NVDA,ACT_SL,2005-05-02 00:00:00,N/A,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14
NVDA,ACT_SL,2005-05-09 00:00:00,N/A,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14
NVDA,ACT_SL,2005-05-16 00:00:00,N/A,0.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15
NVDA,ACT_SL,2005-05-23 00:00:00,N/A,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16
NVDA,ACT_SL,2005-05-30 00:00:00,N/A,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16
NVDA,ACT_SL,2005-08-08 00:00:00,N/A,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17
NVDA,ACT_SL,2005-08-15 00:00:00,N/A,0.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18
NVDA,ACT_SL,2005-09-05 00:00:00,N/A,0.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19
NVDA,ACT_SL,2005-09-12 00:00:00,N/A,0.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.2
NVDA,ACT_SL,2005-10-03 00:00:00,N/A,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.2
NVDA,ACT_SL,2005-11-07 00:00:00,N/A,0.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21
NVDA,ACT_SL,2005-11-21 00:00:00,N/A,0.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22
NVDA,ACT_SL,2006-01-02 00:00:00,N/A,0.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.23
NVDA,ACT_SL,2006-01-09 00:00:00,N/A,0.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,ACT_SL,2006-01-16 00:00:00,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,ACT_SL,2006-01-23 00:00:00,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27
NVDA,ACT_SL,2006-02-13 00:00:00,N/A,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29
NVDA,ACT_SL,2006-03-20 00:00:00,N/A,0.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3
NVDA,ACT_SL,2006-03-27 00:00:00,N/A,0.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.33
NVDA,ACT_SL,2006-04-03 00:00:00,N/A,0.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35
NVDA,ACT_SL,2006-05-01 00:00:00,N/A,0.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36
NVDA,ACT_SL,2006-05-08 00:00:00,N/A,0.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37
NVDA,VENTA StopLoss,2006-05-29 00:00:00,0.17,0.37,0.36,Cerrada,9566.12,111.76,0,N/A,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2006-06-05 00:00:00,0.33,0.25,N/A
NVDA,ACT_SL,2006-06-12 00:00:00,N/A,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,VENTA EMA Lenta Descendente (Filtro),2006-07-17 00:00:00,0.33,N/A,0.27,Cerrada,-3282.3,-18.18,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2006-07-31 00:00:00,0.37,0.28,N/A
NVDA,ACT_SL,2006-08-07 00:00:00,N/A,0.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29
NVDA,ACT_SL,2006-08-14 00:00:00,N/A,0.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32
NVDA,ACT_SL,2006-08-28 00:00:00,N/A,0.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34
NVDA,ACT_SL,2006-09-18 00:00:00,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36
NVDA,ACT_SL,2006-10-09 00:00:00,N/A,0.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.39
NVDA,ACT_SL,2006-10-16 00:00:00,N/A,0.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.4
NVDA,ACT_SL,2006-11-06 00:00:00,N/A,0.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41
NVDA,ACT_SL,2006-11-13 00:00:00,N/A,0.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42
NVDA,ACT_SL,2006-11-20 00:00:00,N/A,0.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.43
NVDA,ACT_SL,2006-12-18 00:00:00,N/A,0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45
NVDA,VENTA StopLoss,2007-03-12 00:00:00,0.37,0.45,0.43,Cerrada,2385.66,16.22,0,N/A,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2007-03-19 00:00:00,0.46,0.34,N/A
NVDA,ACT_SL,2007-03-26 00:00:00,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35
NVDA,ACT_SL,2007-04-09 00:00:00,N/A,0.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36
NVDA,ACT_SL,2007-04-16 00:00:00,N/A,0.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37
NVDA,ACT_SL,2007-04-23 00:00:00,N/A,0.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.39
NVDA,ACT_SL,2007-05-07 00:00:00,N/A,0.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.4
NVDA,ACT_SL,2007-05-21 00:00:00,N/A,0.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41
NVDA,ACT_SL,2007-06-04 00:00:00,N/A,0.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42
NVDA,ACT_SL,2007-06-11 00:00:00,N/A,0.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.46
NVDA,ACT_SL,2007-06-18 00:00:00,N/A,0.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.5
NVDA,ACT_SL,2007-07-09 00:00:00,N/A,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.53
NVDA,ACT_SL,2007-07-16 00:00:00,N/A,0.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.55
NVDA,ACT_SL,2007-08-20 00:00:00,N/A,0.55,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.56
NVDA,ACT_SL,2007-08-27 00:00:00,N/A,0.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.58
NVDA,ACT_SL,2007-09-03 00:00:00,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62
NVDA,ACT_SL,2007-09-24 00:00:00,N/A,0.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64
NVDA,ACT_SL,2007-10-01 00:00:00,N/A,0.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.65
NVDA,ACT_SL,2007-10-15 00:00:00,N/A,0.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.68
NVDA,VENTA StopLoss,2008-01-07 00:00:00,0.46,0.68,0.62,Cerrada,5923.04,34.78,0,N/A,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2008-04-21 00:00:00,0.46,0.34,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2008-04-28 00:00:00,0.46,N/A,0.52,Cerrada,2981.76,13.04,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Fast Cruce & Ascendente),2008-07-14 00:00:00,0.26,0.2,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2008-07-21 00:00:00,0.26,N/A,0.26,Cerrada,0.0,0.0,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Slow Cruce & Ascendente),2008-10-13 00:00:00,0.18,0.14,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2008-10-20 00:00:00,0.18,N/A,0.15,Cerrada,-4272.72,-16.67,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2010-02-08 00:00:00,0.4,0.3,N/A
NVDA,ACT_SL,2010-02-15 00:00:00,N/A,0.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.31
NVDA,ACT_SL,2010-03-15 00:00:00,N/A,0.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32
NVDA,VENTA EMA Lenta Descendente (Filtro),2010-05-10 00:00:00,0.4,N/A,0.3,Cerrada,-5319.5,-25.0,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: Stoch Mid Cruce & Ascendente),2010-06-14 00:00:00,0.28,0.21,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2010-06-21 00:00:00,0.28,N/A,0.25,Cerrada,-1703.04,-10.71,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2010-11-15 00:00:00,0.32,0.24,N/A
NVDA,ACT_SL,2010-11-29 00:00:00,N/A,0.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,ACT_SL,2010-12-06 00:00:00,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,ACT_SL,2011-01-03 00:00:00,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34
NVDA,ACT_SL,2011-01-10 00:00:00,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41
NVDA,ACT_SL,2011-01-24 00:00:00,N/A,0.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.43
NVDA,ACT_SL,2011-01-31 00:00:00,N/A,0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45
NVDA,VENTA StopLoss,2011-03-07 00:00:00,0.32,0.45,0.41,Cerrada,3975.57,28.12,0,N/A,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2011-03-14 00:00:00,0.4,0.3,N/A
NVDA,ACT_SL,2011-03-21 00:00:00,N/A,0.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34
NVDA,ACT_SL,2011-04-25 00:00:00,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35
NVDA,VENTA EMA Lenta Descendente (Filtro),2011-06-20 00:00:00,0.4,N/A,0.36,Cerrada,-1803.84,-10.0,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2012-02-06 00:00:00,0.36,0.27,N/A
NVDA,ACT_SL,2012-02-13 00:00:00,N/A,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29
NVDA,VENTA EMA Lenta Descendente (Filtro),2012-03-12 00:00:00,0.36,N/A,0.33,Cerrada,-1347.48,-8.33,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2012-08-13 00:00:00,0.34,0.26,N/A
NVDA,VENTA EMA Lenta Descendente (Filtro),2012-09-03 00:00:00,0.34,N/A,0.31,Cerrada,-1302.63,-8.82,0,Cierre tecnico,N/A,N/A,N/A,N/A
NVDA,COMPRA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,COMPRA (Tecnica: EMA Lenta Ascendente),2013-04-29 00:00:00,0.32,0.24,N/A
NVDA,ACT_SL,2013-05-06 00:00:00,N/A,0.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,ACT_SL,2013-05-13 00:00:00,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.26
NVDA,ACT_SL,2013-06-17 00:00:00,N/A,0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.27
NVDA,ACT_SL,2013-09-09 00:00:00,N/A,0.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.28
NVDA,ACT_SL,2013-09-16 00:00:00,N/A,0.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29
NVDA,ACT_SL,2014-01-06 00:00:00,N/A,0.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.29
NVDA,ACT_SL,2014-02-10 00:00:00,N/A,0.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.32
NVDA,ACT_SL,2014-02-17 00:00:00,N/A,0.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34
NVDA,ACT_SL,2014-04-21 00:00:00,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.34
NVDA,ACT_SL,2014-06-09 00:00:00,N/A,0.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.35
NVDA,ACT_SL,2014-09-01 00:00:00,N/A,0.35,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.36
NVDA,ACT_SL,2014-11-03 00:00:00,N/A,0.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.37
NVDA,ACT_SL,2014-11-24 00:00:00,N/A,0.37,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.38
NVDA,ACT_SL,2015-02-09 00:00:00,N/A,0.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.4
NVDA,ACT_SL,2015-03-02 00:00:00,N/A,0.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.41
NVDA,ACT_SL,2015-03-09 00:00:00,N/A,0.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.42
NVDA,ACT_SL,2015-03-16 00:00:00,N/A,0.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.43
NVDA,ACT_SL,2015-08-10 00:00:00,N/A,0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.43
NVDA,ACT_SL,2015-09-28 00:00:00,N/A,0.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.45
NVDA,ACT_SL,2015-10-05 00:00:00,N/A,0.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.48
NVDA,ACT_SL,2015-10-12 00:00:00,N/A,0.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.51
NVDA,ACT_SL,2015-10-19 00:00:00,N/A,0.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.52
NVDA,ACT_SL,2015-11-02 00:00:00,N/A,0.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.58
NVDA,ACT_SL,2015-11-30 00:00:00,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62
NVDA,ACT_SL,2015-12-28 00:00:00,N/A,0.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.62
NVDA,ACT_SL,2016-03-14 00:00:00,N/A,0.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.63
NVDA,ACT_SL,2016-03-21 00:00:00,N/A,0.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.64
NVDA,ACT_SL,2016-03-28 00:00:00,N/A,0.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.67
NVDA,ACT_SL,2016-04-04 00:00:00,N/A,0.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.68
NVDA,ACT_SL,2016-04-11 00:00:00,N/A,0.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.69
NVDA,ACT_SL,2016-05-09 00:00:00,N/A,0.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.75
NVDA,ACT_SL,2016-05-16 00:00:00,N/A,0.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.82
NVDA,ACT_SL,2016-05-23 00:00:00,N/A,0.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.85
NVDA,ACT_SL,2016-05-30 00:00:00,N/A,0.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.88
NVDA,ACT_SL,2016-06-20 00:00:00,N/A,0.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.89
NVDA,ACT_SL,2016-07-04 00:00:00,N/A,0.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.94
NVDA,ACT_SL,2016-07-11 00:00:00,N/A,0.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.99
NVDA,ACT_SL,2016-07-18 00:00:00,N/A,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.01
NVDA,ACT_SL,2016-07-25 00:00:00,N/A,1.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.06
NVDA,ACT_SL,2016-08-01 00:00:00,N/A,1.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.07
NVDA,ACT_SL,2016-08-08 00:00:00,N/A,1.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.17
NVDA,ACT_SL,2016-09-19 00:00:00,N/A,1.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.21
NVDA,ACT_SL,2016-09-26 00:00:00,N/A,1.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.27
NVDA,ACT_SL,2016-10-03 00:00:00,N/A,1.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.28
NVDA,ACT_SL,2016-10-24 00:00:00,N/A,1.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.34
NVDA,ACT_SL,2016-11-07 00:00:00,N/A,1.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.64
NVDA,ACT_SL,2016-11-14 00:00:00,N/A,1.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.75
NVDA,ACT_SL,2016-11-21 00:00:00,N/A,1.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.76
NVDA,ACT_SL,2016-12-05 00:00:00,N/A,1.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.78
NVDA,ACT_SL,2016-12-12 00:00:00,N/A,1.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.86
NVDA,ACT_SL,2016-12-19 00:00:00,N/A,1.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.03
NVDA,ACT_SL,2016-12-26 00:00:00,N/A,2.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.21
NVDA,ACT_SL,2017-02-06 00:00:00,N/A,2.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.24
NVDA,ACT_SL,2017-05-08 00:00:00,N/A,2.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.42
NVDA,ACT_SL,2017-05-15 00:00:00,N/A,2.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.56
NVDA,ACT_SL,2017-05-22 00:00:00,N/A,2.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.69
NVDA,ACT_SL,2017-05-29 00:00:00,N/A,2.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.72
NVDA,ACT_SL,2017-06-05 00:00:00,N/A,2.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.12
NVDA,ACT_SL,2017-07-17 00:00:00,N/A,3.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.14
NVDA,ACT_SL,2017-07-24 00:00:00,N/A,3.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.14
NVDA,ACT_SL,2017-07-31 00:00:00,N/A,3.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.15
NVDA,ACT_SL,2017-08-07 00:00:00,N/A,3.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.23
NVDA,ACT_SL,2017-09-11 00:00:00,N/A,3.23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.34
NVDA,ACT_SL,2017-09-18 00:00:00,N/A,3.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.54
NVDA,ACT_SL,2017-10-09 00:00:00,N/A,3.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.62
NVDA,ACT_SL,2017-10-16 00:00:00,N/A,3.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.7
NVDA,ACT_SL,2017-10-23 00:00:00,N/A,3.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.74
NVDA,ACT_SL,2017-10-30 00:00:00,N/A,3.74,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.89
NVDA,ACT_SL,2017-11-06 00:00:00,N/A,3.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.05
NVDA,ACT_SL,2018-01-08 00:00:00,N/A,4.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.19
NVDA,ACT_SL,2018-01-15 00:00:00,N/A,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.28
NVDA,ACT_SL,2018-01-22 00:00:00,N/A,4.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.51
NVDA,ACT_SL,2018-01-29 00:00:00,N/A,4.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.62
NVDA,ACT_SL,2018-02-12 00:00:00,N/A,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.64
NVDA,ACT_SL,2018-02-19 00:00:00,N/A,4.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.67
NVDA,ACT_SL,2018-03-12 00:00:00,N/A,4.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.72
NVDA,ACT_SL,2018-05-07 00:00:00,N/A,4.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.83
NVDA,ACT_SL,2018-06-04 00:00:00,N/A,4.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.95
NVDA,ACT_SL,2018-06-11 00:00:00,N/A,4.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.0
